UNITID,EN2010,EN2011
185572,7478,6694
185572,5185,322
185572,2293,307
185590,21627,307
185590,16388,6747
185590,5239,5292
185624,120,1455
185624,120,152
185651,177,152
185651,177,7276
185679,585,5451
185679,585,1825
185721,747,43885
185721,747,34171
185730,156,9714
185730,156,14275
185758,238,9354
185758,238,4921
185767,364,14
185767,364,14
185828,10195,87
185828,6643,87
185828,3552,3743
185873,15653,2875
185873,15653,868
185916,317,1970
185916,317,1970
185970,286,11114
185970,286,5819
186016,480,5295
186016,480,266
186034,12588,266
186034,12588,2279
186052,1384,1324
186052,1384,955
186122,612,12227
186122,612,12227
186131,7802,7208
186131,5297,2483
186131,2505,4725
186186,250,9102
186186,250,8038
186201,7010,1064
186201,6666,64
186201,344,64
186274,364,233
186274,364,233
186283,7153,20251
186283,5588,19140
186283,1565,1111
186335,156,8486
186335,156,6958
186371,7092,1528
186371,5145,2249
186371,1947,2249
186380,41916,17486
186380,32643,17486
186380,9273,7887
186399,13729,1585
186399,8742,6302
186399,4987,13616
186405,16,11560
186405,16,2056
186423,77,2301
186423,77,2301
186432,3899,43062
186432,2929,43062
186432,970,1143
186469,2037,1143
186469,2037,194
186584,10942,194
186584,5710,13358
186584,5232,13358
186593,225,6854
186593,225,6854
186618,2500,6868
186618,1442,5399
186618,1058,1469
186645,11666,6761
186645,11666,6761
186867,7201,391
186867,2287,391
186867,4914,4814
186876,8599,2726
186876,7674,2088
186876,925,5368
186900,64,5368
186900,64,519
187000,152,519
187000,152,3999
187046,18736,3999
187046,17722,2291
187046,1014,1580
187134,8221,711
187134,6680,1442
187134,1541,1442
187161,2080,33304
187161,2080,23919
187198,18272,9385
187198,18272,6107
187222,6411,6107
187222,915,3169
187222,5496,3169
187444,13027,2869
187444,10810,2869
187444,2217,21692
187505,1629,17036
187505,1629,4656
187532,41506,3474
187532,41506,3474
187596,862,3259
187596,862,3192
187602,156,67
187602,156,11826
187620,12673,11826
187620,12673,7555
187639,6309,7555
187639,6309,562
187648,6410,556
187648,5076,6
187648,1334,667
187666,6468,342
187666,6468,325
187745,475,141
187745,475,141
187897,4746,995
187897,2698,995
187897,2048,2272
187903,5166,2272
187903,5166,1685
187912,456,1685
187912,456,4611
187958,3849,3735
187958,3849,876
187967,2411,1923
187967,1636,1896
187967,775,27
187976,1387,10175
187976,1387,5549
187985,31782,4626
187985,22630,5285
187985,9152,5285
187994,5857,835
187994,5857,835
188003,3413,1335
188003,3413,1335
188021,2761,1609
188021,2761,1134
188030,21689,475
188030,16982,747
188030,4707,747
188049,3398,834
188049,3398,834
188058,3079,2543
188058,3079,1957
188100,11604,586
188100,11604,1150
188137,7526,1150
188137,7526,96
188146,268,96
188146,239,250
188146,29,250
188182,775,540
188182,539,540
188182,236,148
188207,152,148
188207,152,1460
188216,990,1460
188216,990,3064
188225,2085,3064
188225,2085,70
188261,2016,70
188261,2016,110
188304,3949,110
188304,3314,629
188304,635,629
188340,1599,1428
188340,1576,1428
188340,23,3065
188429,11003,2735
188429,5783,330
188429,5220,2519
188438,5230,2519
188438,5230,227
188465,789,227
188465,789,7399
188517,1132,7399
188517,1132,72
188526,1571,72
188526,1119,44
188526,452,37
188535,798,7
188535,798,264
188580,809,264
188580,809,132
188641,2532,132
188641,1954,1547
188641,578,1426
188650,700,121
188650,700,1369
188669,85,1369
188669,85,2806
188678,210,2806
188678,210,300
188687,400,300
188687,400,380
188696,76,380
188696,76,1529
188854,1327,1529
188854,1327,10107
188890,3106,10107
188890,3106,921
188915,72,921
188915,72,1042
188942,109,1042
188942,109,1295
188988,635,1295
188988,635,1617
189015,1448,1617
189015,1448,685
189088,2863,685
189088,2541,141
189088,322,141
189097,2472,6047
189097,2472,3663
189219,264,2384
189219,264,359
189228,6432,359
189228,6432,415
189264,70,415
189264,70,7755
189273,42,7755
189273,36,1357
189273,6,1357
189282,272,695
189282,272,631
189404,175,64
189404,175,85
189413,1332,85
189413,1244,99
189413,88,99
189422,1264,97
189422,1264,97
189459,2682,3456
189459,2682,2918
189468,337,538
189468,337,2935
189477,372,2935
189477,372,263
189501,1497,263
189501,1497,106
189547,9018,106
189547,9018,3038
189556,795,3018
189556,795,20
189565,903,1753
189565,903,1124
189574,1180,629
189574,1180,27257
189583,1477,8327
189583,1477,18930
189592,552,2680
189592,552,2680
189653,171,448
189653,171,448
189705,5610,975
189705,3347,975
189705,2263,176
189714,282,176
189714,282,75
189811,236,75
189811,236,587
189839,7509,587
189839,7509,1020
189848,1561,929
189848,1561,91
189857,681,21437
189857,606,14237
189857,75,7200
189954,68,1463
189954,68,1463
189981,103,6740
189981,103,6740
190008,94,339
190008,94,339
190044,3296,4521
190044,2793,4521
190044,503,21980
190053,2774,16965
190053,2774,5015
190071,332,30682
190071,332,30682
190080,115,14447
190080,115,14447
190099,2929,21565
190099,2915,16264
190099,14,5301
190114,1566,17031
190114,979,15726
190114,587,1305
190150,26341,19040
190150,8173,14913
190150,18168,4127
190169,2682,7728
190169,2682,1705
190239,385,6023
190239,385,8994
190248,900,8994
190248,900,28392
190293,218,19974
190293,218,8418
190309,89,18040
190309,89,15602
190318,654,2438
190318,654,25698
190372,1012,25698
190372,915,23180
190372,97,23180
190415,21157,16084
190415,14198,12967
190415,6959,3117
190424,1221,9079
190424,1221,9079
190442,7672,19937
190442,7672,19937
190451,347,25743
190451,347,19977
190503,4550,5766
190503,4550,20479
190512,21317,20479
190512,16371,460
190512,4946,460
190521,29699,9999
190521,29699,9951
190530,14223,48
190530,14223,26
190549,21503,26
190549,16188,3735
190549,5315,2429
190558,17042,1306
190558,15821,3479
190558,1221,2395
190567,19246,1084
190567,14986,19
190567,4260,11
190576,7424,8
190576,1679,2207
190576,5745,1773
190585,8477,434
190585,8477,6256
190594,28018,3643
190594,19995,2613
190594,8023,13290
190600,18150,13290
190600,15665,143
190600,2485,143
190619,25425,1022
190619,25425,1022
190628,22528,2000
190628,22528,1622
190637,16045,378
190637,12875,21660
190637,3170,21660
190646,9365,13578
190646,9365,13320
190655,19189,258
190655,19189,9492
190664,25699,9492
190664,19748,1325
190664,5951,1201
190673,20853,124
190673,20853,17437
190682,422,9157
190682,422,8280
190691,9783,1419
190691,9724,1419
190691,59,3512
190707,26,3512
190707,26,248
190716,3483,248
190716,2159,168
190716,1324,168
190725,3378,9406
190725,2266,9406
190725,1112,340
190734,17,340
190734,9,876
190734,8,876
190761,2264,1998
190761,1878,1998
190761,386,1600
190770,6938,1600
190770,3839,743
190770,3099,743
190840,13036,5542
190840,13036,5542
190956,133,1151
190956,133,1151
190974,856,2179
190974,856,2171
190983,1936,8
190983,1521,13128
190983,415,8182
191083,21527,4946
191083,21527,1398
191126,13748,1379
191126,13489,19
191126,259,19325
191199,9170,19325
191199,9170,1515
191205,1265,1515
191205,1183,182
191205,82,182
191241,17011,1181
191241,8913,1181
191241,8098,5797
191287,847,4093
191287,847,1704
191302,3413,90
191302,3413,90
191311,221,165
191311,221,165
191320,155,7420
191320,155,6723
191339,9173,697
191339,9173,7312
191384,393,7312
191384,393,500
191393,1056,500
191393,1056,5606
191515,2037,5606
191515,2037,533
191533,1527,183
191533,1527,350
191597,657,1013
191597,657,672
191612,5864,341
191612,5864,988
191621,1010,988
191621,1010,117
191630,2128,117
191630,2120,2220
191630,8,1922
191649,13465,298
191649,8632,27
191649,4833,25
191676,1479,2
191676,1451,1702
191676,28,1625
191719,19078,77
191719,19078,4292
191728,1669,3320
191728,1669,972
191764,215,9771
191764,215,5720
191834,1315,4051
191834,1315,12946
191931,5686,8963
191931,4076,3983
191931,1610,253
191940,97,253
191940,97,205
191959,190,205
191959,190,1839
191968,7387,1839
191968,6746,36
191968,641,36
191986,7230,621
191986,7230,621
192004,462,609
192004,462,35
192022,5072,574
192022,5072,155
192040,526,155
192040,180,1393
192040,346,1393
192110,1013,3538
192110,662,3086
192110,351,452
192156,1065,940
192156,1065,409
192165,112,531
192165,112,3417
192192,1940,1781
192192,1716,1636
192192,224,1089
192244,27,1089
192244,23,42
192244,4,42
192271,1559,7278
192271,1492,6083
192271,67,1195
192323,4258,102
192323,3194,102
192323,1064,2328
192439,10077,2328
192439,5729,3227
192439,4348,2044
192448,13346,1183
192448,9350,129
192448,3996,129
192475,201,15
192475,201,15
192484,270,13740
192484,270,8083
192509,1951,5657
192509,1951,233
192536,23,132
192536,23,101
192554,706,43
192554,706,38
192563,645,5
192563,44,86
192563,601,60
192624,114,26
192624,114,156
192688,703,156
192688,703,210
192703,3568,210
192703,3121,1452
192703,447,1452
192712,941,320
192712,399,249
192712,542,71
192749,4030,120
192749,2140,120
192749,1890,9625
192785,1072,9625
192785,1072,7052
192800,29,5769
192800,29,1283
192819,7218,7007
192819,6061,6704
192819,1157,303
192828,114,2942
192828,114,2654
192864,2362,288
192864,2362,34824
192925,3388,34824
192925,1987,3144
192925,1401,2562
192961,135,582
192961,135,150
192970,15,150
192970,15,2268
192998,49,1676
192998,49,592
193016,12265,1094
193016,7162,1094
193016,5103,34249
193052,275,34249
193052,154,3717
193052,121,2333
193061,42,1384
193061,35,97
193061,7,97
193070,81,6196
193070,56,4895
193070,25,1301
193122,163,12745
193122,163,8639
193186,160,4106
193186,160,131
193201,1241,131
193201,1241,886
193247,335,886
193247,270,1532
193247,65,1532
193265,129,1290
193265,129,1290
193283,9248,2044
193283,9248,2044
193292,6689,1574
193292,5348,1574
193292,1341,461
193308,7178,461
193308,6829,466
193308,349,466
193317,2859,50444
193317,2537,25914
193317,322,24530
193326,34562,9001
193326,34562,9001
193353,3152,4846
193353,2462,3540
193353,690,1306
193380,163,90
193380,163,90
193399,2682,2807
193399,1742,2807
193399,940,383
193405,1012,383
193405,1012,11729
193478,33349,7626
193478,33349,4103
193584,3790,918
193584,2310,814
193584,1480,104
193609,150,3984
193609,150,2514
193645,6511,1470
193645,5187,120
193645,1324,120
193654,12577,102
193654,8578,102
193654,3999,20141
193672,107,20141
193672,107,9612
193751,880,9612
193751,880,47
193760,1438,47
193760,1438,15402
193788,650,9956
193788,650,5446
193821,1948,1089
193821,1948,1089
193830,1528,209
193830,1528,209
193858,571,189
193858,571,189
193894,435,1387
193894,435,1387
193900,49833,4853
193900,25195,1854
193900,24638,2999
193946,8869,378
193946,8869,378
193973,4779,5163
193973,3487,3174
193973,1292,1989
193991,57,1721
193991,57,1721
194028,2690,272
194028,2690,154
194073,373,118
194073,373,325
194091,14241,278
194091,8857,47
194091,5384,49
194116,926,37
194116,865,12
194116,61,43
194161,3889,43
194161,2535,55
194161,1354,52
194189,133,3
194189,133,121
194204,110,121
194204,110,496
194222,19360,234
194222,19360,262
194240,9604,6744
194240,9604,5452
194259,49,1292
194259,49,413
194310,15056,413
194310,9364,2077
194310,5692,1452
194392,990,625
194392,990,2037
194435,229,2037
194435,229,18865
194453,210,15544
194453,210,3321
194499,1432,10834
194499,1432,6130
194541,4946,4704
194541,1796,193
194541,3150,193
194569,407,11076
194569,407,11076
194578,5082,1505
194578,3162,1505
194578,1920,3558
194611,1578,1864
194611,1578,1694
194657,284,146
194657,172,146
194657,112,2760
194666,285,2100
194666,232,660
194666,53,2928
194675,59,2881
194675,46,47
194675,13,282
194693,35,282
194693,35,2615
194718,60,2452
194718,58,163
194718,2,6286
194736,122,3394
194736,122,2892
194763,471,2841
194763,224,2476
194763,247,365
194824,6955,177
194824,5635,177
194824,1320,1792
194879,357,1383
194879,357,409
194958,2283,8640
194958,1604,8640
194958,679,157
194967,2624,157
194967,2624,224
195003,18952,206
195003,15896,18
195003,3056,3629
195030,10606,3588
195030,5925,41
195030,4681,34
195049,215,34
195049,215,3001
195058,10340,2945
195058,10340,56
195067,1303,6706
195067,1303,5760
195128,3359,946
195128,1820,139
195128,1539,139
195155,148,65
195155,148,65
195164,2783,44
195164,2074,44
195164,709,42
195173,2876,42
195173,2846,248
195173,30,248
195191,299,30
195191,299,30
195216,2575,4328
195216,2393,3027
195216,182,1301
195234,6168,481
195234,3247,481
195234,2921,26
195243,2425,26
195243,2141,23737
195243,284,17289
195289,198,6448
195289,198,1134
195304,1828,1134
195304,1453,671
195304,375,671
195322,7488,1705
195322,7488,1705
195429,155,2401
195429,155,2401
195438,257,4241
195438,244,4241
195438,13,4671
195474,3504,4671
195474,3465,3717
195474,39,3717
195492,60,2988
195492,60,2988
195526,2918,9524
195526,2852,9524
195526,66,4175
195544,6515,4175
195544,5659,20035
195544,856,14673
195571,158,5362
195571,158,16203
195580,80,12759
195580,80,3444
195623,36,32412
195623,36,21686
195669,44,10726
195669,44,29576
195687,250,19286
195687,250,10290
195702,20,2939
195702,20,2345
195720,4320,594
195720,3056,3349
195720,1264,2477
195784,268,872
195784,268,9825
195793,29,8094
195793,29,1731
195809,22821,15142
195809,16282,11286
195809,6539,3856
195845,1052,8448
195845,1052,6866
195924,875,1582
195924,875,6254
195933,1902,5727
195933,1902,527
195988,2360,6206
195988,2360,5897
196006,3957,309
196006,3957,9137
196015,4587,7292
196015,4587,1845
196024,3516,6862
196024,3516,6644
196033,3017,218
196033,3017,9770
196042,9658,8394
196042,9658,1376
196051,4096,5031
196051,4096,4326
196060,20570,705
196060,14875,5070
196060,5695,4942
196079,16137,128
196079,12676,305
196079,3461,305
196088,31894,5405
196088,21350,5200
196088,10544,205
196097,29530,7454
196097,19166,6662
196097,10364,792
196103,2778,1880
196103,2200,441
196103,578,1439
196112,3592,24904
196112,2736,23459
196112,856,1445
196121,9821,2089
196121,7985,1853
196121,1836,236
196130,13699,1635
196130,11061,336
196130,2638,1299
196149,8451,805
196149,6745,778
196149,1706,27
196158,6194,31780
196158,5641,24399
196158,553,7381
196167,6139,338
196167,5891,338
196167,248,28
196176,9517,21
196176,7560,7
196176,1957,6535
196185,6728,6535
196185,6490,6907
196185,238,6907
196194,9698,8729
196194,8052,8729
196194,1646,209
196200,4994,209
196200,4192,19687
196200,802,9593
196219,5009,10094
196219,4875,1961
196219,134,1961
196228,302,39401
196228,302,37656
196237,5008,1745
196237,4890,4994
196237,118,4994
196246,7374,4090
196246,6602,4090
196246,772,2260
196255,1849,2260
196255,414,253
196255,1435,253
196264,19856,1665
196264,18692,1489
196264,1164,176
196291,1977,1071
196291,1719,1043
196291,258,28
196307,1492,4728
196307,343,4728
196307,1149,4385
196389,714,3126
196389,671,1259
196389,43,752
196413,31016,752
196413,23749,2672
196413,7267,2672
196431,298,572
196431,298,572
196440,34,4669
196440,28,4033
196440,6,636
196468,6476,2387
196468,6476,1905
196477,6762,482
196477,6762,80
196565,8531,80
196565,8531,573
196583,189,573
196583,189,1824
196592,19487,1824
196592,9567,23080
196592,9920,23080
196653,1538,147
196653,1538,147
196680,39795,705
196680,38223,705
196680,1572,639
196699,4547,639
196699,4547,82
196857,3569,82
196857,3569,102
